thread_num,extime,ycsb_tuple_num,ycsb_max_ope,ycsb_rratio,ycsb_rmw,skew,protocol,tps,abort_rate
32,10,1000000,10,50,0,0.95,2PL-NoWait,306357,0.5298
32,10,1000000,10,50,0,0.95,D2PL,528379,0.0000
32,10,1000000,10,50,0,0.99,Silo,403008,0.5468
32,10,1000000,10,50,0,0.99,2PL-NoWait,272462,0.5443
32,10,1000000,10,50,0,0.99,D2PL,398703,0.0000
32,10,1000000,10,95,0,0,Silo,4000836,0.0001
32,10,1000000,10,95,0,0,2PL-NoWait,3862748,0.0002
32,10,1000000,10,95,0,0,D2PL,3765299,0.0000
32,10,1000000,10,95,0,0.2,Silo,4107104,0.0001
32,10,1000000,10,95,0,0.2,2PL-NoWait,4001523,0.0002
32,10,1000000,10,95,0,0.2,D2PL,3921517,0.0000
32,10,1000000,10,95,0,0.6,Silo,4453865,0.0009
32,10,1000000,10,95,0,0.6,2PL-NoWait,4063040,0.0021
32,10,1000000,10,95,0,0.6,D2PL,4289283,0.0000
32,10,1000000,10,95,0,0.8,Silo,2655813,0.0130
32,10,1000000,10,95,0,0.8,2PL-NoWait,1645577,0.0578
32,10,1000000,10,95,0,0.8,D2PL,4088496,0.0000
32,10,1000000,10,95,0,0.9,Silo,1580449,0.0339
32,10,1000000,10,95,0,0.9,2PL-NoWait,984457,0.0805
32,10,1000000,10,95,0,0.9,D2PL,2164977,0.0000
32,10,1000000,10,95,0,0.95,Silo,1267313,0.0523
32,10,1000000,10,95,0,0.95,2PL-NoWait,732585,0.1134
32,10,1000000,10,95,0,0.95,D2PL,1555292,0.0000
32,10,1000000,10,95,0,0.99,Silo,1146218,0.0797
32,10,1000000,10,95,0,0.99,2PL-NoWait,549061,0.1808
32,10,1000000,10,95,0,0.99,D2PL,1323706,0.0000
32,10,1000000,15,50,0,0,Silo,2191007,0.0016
32,10,1000000,15,50,0,0,2PL-NoWait,2261389,0.0030
32,10,1000000,15,50,0,0,D2PL,2174230,0.0000
32,10,1000000,15,50,0,0.2,Silo,2190783,0.0017
32,10,1000000,15,50,0,0.2,2PL-NoWait,2264833,0.0032
32,10,1000000,15,50,0,0.2,D2PL,2174566,0.0000
32,10,1000000,15,50,0,0.6,Silo,1608876,0.0145
32,10,1000000,15,50,0,0.6,2PL-NoWait,1477483,0.0263
32,10,1000000,15,50,0,0.6,D2PL,2271818,0.0000
32,10,1000000,15,50,0,0.8,Silo,484952,0.1339
32,10,1000000,15,50,0,0.8,2PL-NoWait,368474,0.2889
32,10,1000000,15,50,0,0.8,D2PL,661096,0.0000
32,10,1000000,15,50,0,0.9,Silo,319749,0.4501
32,10,1000000,15,50,0,0.9,2PL-NoWait,203446,0.6113
32,10,1000000,15,50,0,0.9,D2PL,289195,0.0000
32,10,1000000,15,50,0,0.95,Silo,260672,0.6085
32,10,1000000,15,50,0,0.95,2PL-NoWait,165548,0.6084
32,10,1000000,15,50,0,0.95,D2PL,210465,0.0000
32,10,1000000,15,50,0,0.99,Silo,217746,0.6751
32,10,1000000,15,50,0,0.99,2PL-NoWait,152020,0.5689
32,10,1000000,15,50,0,0.99,D2PL,180376,0.0000
32,10,1000000,15,95,0,0,Silo,2355045,0.0002
32,10,1000000,15,95,0,0,2PL-NoWait,2228384,0.0015
32,10,1000000,15,95,0,0,D2PL,2473031,0.0000
32,10,1000000,15,95,0,0.2,Silo,2679385,0.0002
32,10,1000000,15,95,0,0.2,2PL-NoWait,2583949,0.0004
32,10,1000000,15,95,0,0.2,D2PL,2505637,0.0000
32,10,1000000,15,95,0,0.6,Silo,2838401,0.0020
32,10,1000000,15,95,0,0.6,2PL-NoWait,2529333,0.0051
32,10,1000000,15,95,0,0.6,D2PL,2741441,0.0000
32,10,1000000,15,95,0,0.8,Silo,1492234,0.0265
32,10,1000000,15,95,0,0.8,2PL-NoWait,988413,0.0672
32,10,1000000,15,95,0,0.8,D2PL,2065093,0.0000
32,10,1000000,15,95,0,0.9,Silo,894712,0.0684
32,10,1000000,15,95,0,0.9,2PL-NoWait,517116,0.1541
32,10,1000000,15,95,0,0.9,D2PL,1008237,0.0000
32,10,1000000,15,95,0,0.95,Silo,737101,0.1087
32,10,1000000,15,95,0,0.95,2PL-NoWait,399933,0.2253
32,10,1000000,15,95,0,0.95,D2PL,772963,0.0000
32,10,1000000,15,95,0,0.99,Silo,706384,0.1698
32,10,1000000,15,95,0,0.99,2PL-NoWait,341088,0.2802
32,10,1000000,15,95,0,0.99,D2PL,643252,0.0000
32,10,500000,5,50,0,0,Silo,8514554,0.0003
32,10,500000,5,50,0,0,2PL-NoWait,8988486,0.0006
32,10,500000,5,50,0,0,D2PL,8277425,0.0000
32,10,500000,5,50,0,0.2,Silo,8571333,0.0003
32,10,500000,5,50,0,0.2,2PL-NoWait,8998500,0.0006
32,10,500000,5,50,0,0.2,D2PL,8246566,0.0000
32,10,500000,5,50,0,0.6,Silo,6761298,0.0027
32,10,500000,5,50,0,0.6,2PL-NoWait,6295566,0.0045
32,10,500000,5,50,0,0.6,D2PL,8616941,0.0000
32,10,500000,5,50,0,0.8,Silo,2356017,0.0233
32,10,500000,5,50,0,0.8,2PL-NoWait,1884938,0.0431
32,10,500000,5,50,0,0.8,D2PL,5549250,0.0000
32,10,500000,5,50,0,0.9,Silo,1380598,0.0806
32,10,500000,5,50,0,0.9,2PL-NoWait,860599,0.7493
32,10,500000,5,50,0,0.9,D2PL,2737283,0.0000
32,10,500000,5,50,0,0.95,Silo,1138362,0.1593
32,10,500000,5,50,0,0.95,2PL-NoWait,689100,0.7823
32,10,500000,5,50,0,0.95,D2PL,1885832,0.0000
32,10,500000,5,50,0,0.99,Silo,1023036,0.2662
32,10,500000,5,50,0,0.99,2PL-NoWait,452092,0.9352
32,10,500000,5,50,0,0.99,D2PL,1644344,0.0000
32,10,500000,5,95,0,0,Silo,10571231,0.0000
32,10,500000,5,95,0,0,2PL-NoWait,10304953,0.0001
32,10,500000,5,95,0,0,D2PL,9855369,0.0000
32,10,500000,5,95,0,0.2,Silo,10630179,0.0000
32,10,500000,5,95,0,0.2,2PL-NoWait,10453025,0.0001
32,10,500000,5,95,0,0.2,D2PL,9754675,0.0000
32,10,500000,5,95,0,0.6,Silo,11240517,0.0003
32,10,500000,5,95,0,0.6,2PL-NoWait,10301075,0.0008
32,10,500000,5,95,0,0.6,D2PL,10466454,0.0000
32,10,500000,5,95,0,0.8,Silo,7190501,0.0043
32,10,500000,5,95,0,0.8,2PL-NoWait,4936155,0.0094
32,10,500000,5,95,0,0.8,D2PL,10579277,0.0000
32,10,500000,5,95,0,0.9,Silo,4352694,0.0110
32,10,500000,5,95,0,0.9,2PL-NoWait,2365210,0.0571
32,10,500000,5,95,0,0.9,D2PL,6918519,0.0000
32,10,500000,5,95,0,0.95,Silo,3533517,0.0160
32,10,500000,5,95,0,0.95,2PL-NoWait,2144086,0.0381
32,10,500000,5,95,0,0.95,D2PL,4823122,0.0000
32,10,500000,5,95,0,0.99,Silo,3084281,0.0229
32,10,500000,5,95,0,0.99,2PL-NoWait,1767976,0.0510
32,10,500000,5,95,0,0.99,D2PL,4024168,0.0000
32,10,500000,10,50,0,0,Silo,3925550,0.0013
32,10,500000,10,50,0,0,2PL-NoWait,4048481,0.0023
32,10,500000,10,50,0,0,D2PL,3968172,0.0000
32,10,500000,10,50,0,0.2,Silo,3917296,0.0014
32,10,500000,10,50,0,0.2,2PL-NoWait,4064077,0.0024
32,10,500000,10,50,0,0.2,D2PL,3968303,0.0000
32,10,500000,10,50,0,0.6,Silo,2656428,0.0100
32,10,500000,10,50,0,0.6,2PL-NoWait,2426991,0.0163
32,10,500000,10,50,0,0.6,D2PL,4066749,0.0000
32,10,500000,10,50,0,0.8,Silo,827016,0.0794
32,10,500000,10,50,0,0.8,2PL-NoWait,654848,0.1638
32,10,500000,10,50,0,0.8,D2PL,1412942,0.0000
32,10,500000,10,50,0,0.9,Silo,555379,0.3044
32,10,500000,10,50,0,0.9,2PL-NoWait,376434,0.5673
32,10,500000,10,50,0,0.9,D2PL,661471,0.0000
32,10,500000,10,50,0,0.95,Silo,467939,0.4700
32,10,500000,10,50,0,0.95,2PL-NoWait,310615,0.5362
32,10,500000,10,50,0,0.95,D2PL,487975,0.0000
32,10,500000,10,50,0,0.99,Silo,391352,0.5432
32,10,500000,10,50,0,0.99,2PL-NoWait,281599,0.5122
32,10,500000,10,50,0,0.99,D2PL,446819,0.0000
32,10,500000,10,95,0,0,Silo,5081844,0.0001
32,10,500000,10,95,0,0,2PL-NoWait,4856333,0.0003
32,10,500000,10,95,0,0,D2PL,4707628,0.0000
32,10,500000,10,95,0,0.2,Silo,5098364,0.0001
32,10,500000,10,95,0,0.2,2PL-NoWait,4910599,0.0003
32,10,500000,10,95,0,0.2,D2PL,4708028,0.0000
32,10,500000,10,95,0,0.6,Silo,5245327,0.0014
32,10,500000,10,95,0,0.6,2PL-NoWait,4536379,0.0032
32,10,500000,10,95,0,0.6,D2PL,5030541,0.0000
32,10,500000,10,95,0,0.8,Silo,2666136,0.0149
32,10,500000,10,95,0,0.8,2PL-NoWait,1789830,0.0343
32,10,500000,10,95,0,0.8,D2PL,4294667,0.0000
32,10,500000,10,95,0,0.9,Silo,1587259,0.0356
32,10,500000,10,95,0,0.9,2PL-NoWait,974368,0.0863
32,10,500000,10,95,0,0.9,D2PL,2161432,0.0000
32,10,500000,10,95,0,0.95,Silo,1312660,0.0569
32,10,500000,10,95,0,0.95,2PL-NoWait,756536,0.1218
32,10,500000,10,95,0,0.95,D2PL,1668593,0.0000
32,10,500000,10,95,0,0.99,Silo,1230477,0.0889
32,10,500000,10,95,0,0.99,2PL-NoWait,641494,0.1640
32,10,500000,10,95,0,0.99,D2PL,1326673,0.0000
32,10,500000,15,50,0,0,Silo,2428131,0.0029
32,10,500000,15,50,0,0,2PL-NoWait,2476472,0.0054
32,10,500000,15,50,0,0,D2PL,2474183,0.0000
32,10,500000,15,50,0,0.2,Silo,2428534,0.0031
32,10,500000,15,50,0,0.2,2PL-NoWait,2450202,0.0057
32,10,500000,15,50,0,0.2,D2PL,2468634,0.0000
32,10,500000,15,50,0,0.6,Silo,1501907,0.0208
32,10,500000,15,50,0,0.6,2PL-NoWait,1312214,0.0366
32,10,500000,15,50,0,0.6,D2PL,2445154,0.0000
32,10,500000,15,50,0,0.8,Silo,474334,0.1741
32,10,500000,15,50,0,0.8,2PL-NoWait,336072,0.3286
32,10,500000,15,50,0,0.8,D2PL,610618,0.0000
32,10,500000,15,50,0,0.9,Silo,328810,0.5125
32,10,500000,15,50,0,0.9,2PL-NoWait,201167,0.6342
32,10,500000,15,50,0,0.9,D2PL,289899,0.0000
32,10,500000,15,50,0,0.95,Silo,254292,0.6266
32,10,500000,15,50,0,0.95,2PL-NoWait,169281,0.6009
32,10,500000,15,50,0,0.95,D2PL,230261,0.0000
32,10,500000,15,50,0,0.99,Silo,217883,0.6761
32,10,500000,15,50,0,0.99,2PL-NoWait,157846,0.5207
32,10,500000,15,50,0,0.99,D2PL,184329,0.0000
32,10,500000,15,95,0,0,Silo,3325232,0.0003
32,10,500000,15,95,0,0,2PL-NoWait,3140260,0.0008
32,10,500000,15,95,0,0,D2PL,2980506,0.0000
32,10,500000,15,95,0,0.2,Silo,3345959,0.0003
32,10,500000,15,95,0,0.2,2PL-NoWait,3146349,0.0009
32,10,500000,15,95,0,0.2,D2PL,3001010,0.0000
32,10,500000,15,95,0,0.6,Silo,3219162,0.0031
32,10,500000,15,95,0,0.6,2PL-NoWait,2681898,0.0076
32,10,500000,15,95,0,0.6,D2PL,3161529,0.0000
32,10,500000,15,95,0,0.8,Silo,1468024,0.0295
32,10,500000,15,95,0,0.8,2PL-NoWait,938772,0.0744
32,10,500000,15,95,0,0.8,D2PL,1992856,0.0000
32,10,500000,15,95,0,0.9,Silo,899251,0.0729
32,10,500000,15,95,0,0.9,2PL-NoWait,502049,0.1610
32,10,500000,15,95,0,0.9,D2PL,989659,0.0000
32,10,500000,15,95,0,0.95,Silo,768816,0.1186
32,10,500000,15,95,0,0.95,2PL-NoWait,398996,0.2287
32,10,500000,15,95,0,0.95,D2PL,752096,0.0000
32,10,500000,15,95,0,0.99,Silo,741390,0.1840
32,10,500000,15,95,0,0.99,2PL-NoWait,344763,0.2898
32,10,500000,15,95,0,0.99,D2PL,643705,0.0000
32,10,100000,5,50,0,0,Silo,9578420,0.0012
32,10,100000,5,50,0,0,2PL-NoWait,9289210,0.0020
32,10,100000,5,50,0,0,D2PL,9940223,0.0000
32,10,100000,5,50,0,0.2,Silo,9489350,0.0013
32,10,100000,5,50,0,0.2,2PL-NoWait,9130281,0.0021
32,10,100000,5,50,0,0.2,D2PL,9907337,0.0000
32,10,100000,5,50,0,0.6,Silo,5478920,0.0063
32,10,100000,5,50,0,0.6,2PL-NoWait,4583363,0.0097
32,10,100000,5,50,0,0.6,D2PL,10042588,0.0000
32,10,100000,5,50,0,0.8,Silo,1963661,0.0375
32,10,100000,5,50,0,0.8,2PL-NoWait,1561890,0.0864
32,10,100000,5,50,0,0.8,D2PL,4470674,0.0000
32,10,100000,5,50,0,0.9,Silo,1301432,0.1344
32,10,100000,5,50,0,0.9,2PL-NoWait,740852,0.7983
32,10,100000,5,50,0,0.9,D2PL,2340601,0.0000
32,10,100000,5,50,0,0.95,Silo,1136364,0.2382
32,10,100000,5,50,0,0.95,2PL-NoWait,725581,0.7440
32,10,100000,5,50,0,0.95,D2PL,2023009,0.0000
32,10,100000,5,50,0,0.99,Silo,989905,0.3139
32,10,100000,5,50,0,0.99,2PL-NoWait,611764,0.8380
32,10,100000,5,50,0,0.99,D2PL,1466067,0.0000
32,10,100000,5,95,0,0,Silo,18057640,0.0001
32,10,100000,5,95,0,0,2PL-NoWait,14984671,0.0003
32,10,100000,5,95,0,0,D2PL,12891563,0.0000
32,10,100000,5,95,0,0.2,Silo,18357587,0.0001
32,10,100000,5,95,0,0.2,2PL-NoWait,14950849,0.0003
32,10,100000,5,95,0,0.2,D2PL,12944213,0.0000
32,10,100000,5,95,0,0.6,Silo,15332917,0.0009
32,10,100000,5,95,0,0.6,2PL-NoWait,10890828,0.0021
32,10,100000,5,95,0,0.6,D2PL,13376265,0.0000
32,10,100000,5,95,0,0.8,Silo,7154291,0.0059
32,10,100000,5,95,0,0.8,2PL-NoWait,4293756,0.0129
32,10,100000,5,95,0,0.8,D2PL,11625511,0.0000
32,10,100000,5,95,0,0.9,Silo,4468910,0.0128
32,10,100000,5,95,0,0.9,2PL-NoWait,2551692,0.0309
32,10,100000,5,95,0,0.9,D2PL,6055307,0.0000
32,10,100000,5,95,0,0.95,Silo,3650193,0.0187
32,10,100000,5,95,0,0.95,2PL-NoWait,2062514,0.0460
32,10,100000,5,95,0,0.95,D2PL,4659445,0.0000
32,10,100000,5,95,0,0.99,Silo,3259250,0.0271
32,10,100000,5,95,0,0.99,2PL-NoWait,1763085,0.0605
32,10,100000,5,95,0,0.99,D2PL,3933745,0.0000
32,10,100000,10,50,0,0,Silo,3897592,0.0049
32,10,100000,10,50,0,0,2PL-NoWait,3748030,0.0075
32,10,100000,10,50,0,0,D2PL,4696995,0.0000
32,10,100000,10,50,0,0.2,Silo,3828597,0.0051
32,10,100000,10,50,0,0.2,2PL-NoWait,3659220,0.0078
32,10,100000,10,50,0,0.2,D2PL,4731666,0.0000
32,10,100000,10,50,0,0.6,Silo,1946395,0.0218
32,10,100000,10,50,0,0.6,2PL-NoWait,1679783,0.0345
32,10,100000,10,50,0,0.6,D2PL,4368665,0.0000
32,10,100000,10,50,0,0.8,Silo,738054,0.1475
32,10,100000,10,50,0,0.8,2PL-NoWait,523875,0.7496
32,10,100000,10,50,0,0.8,D2PL,1245182,0.0000
32,10,100000,10,50,0,0.9,Silo,521810,0.4115
32,10,100000,10,50,0,0.9,2PL-NoWait,358015,0.5005
32,10,100000,10,50,0,0.9,D2PL,661571,0.0000
32,10,100000,10,50,0,0.95,Silo,426788,0.5164
32,10,100000,10,50,0,0.95,2PL-NoWait,309711,0.5974
32,10,100000,10,50,0,0.95,D2PL,511633,0.0000
32,10,100000,10,50,0,0.99,Silo,367932,0.5655
32,10,100000,10,50,0,0.99,2PL-NoWait,292052,0.4557
32,10,100000,10,50,0,0.99,D2PL,438526,0.0000
32,10,100000,10,95,0,0,Silo,8400950,0.0006
32,10,100000,10,95,0,0,2PL-NoWait,6690169,0.0013
32,10,100000,10,95,0,0,D2PL,6125085,0.0000
32,10,100000,10,95,0,0.2,Silo,8410116,0.0006
32,10,100000,10,95,0,0.2,2PL-NoWait,6658530,0.0014
32,10,100000,10,95,0,0.2,D2PL,6156531,0.0000
32,10,100000,10,95,0,0.6,Silo,6175836,0.0036
32,10,100000,10,95,0,0.6,2PL-NoWait,4223897,0.0075
32,10,100000,10,95,0,0.6,D2PL,6281430,0.0000
32,10,100000,10,95,0,0.8,Silo,2514989,0.0195
32,10,100000,10,95,0,0.8,2PL-NoWait,1513478,0.0441
32,10,100000,10,95,0,0.8,D2PL,3735310,0.0000
32,10,100000,10,95,0,0.9,Silo,1621258,0.0446
32,10,100000,10,95,0,0.9,2PL-NoWait,908154,0.1028
32,10,100000,10,95,0,0.9,D2PL,2110499,0.0000
32,10,100000,10,95,0,0.95,Silo,1403357,0.0716
32,10,100000,10,95,0,0.95,2PL-NoWait,745616,0.1479
32,10,100000,10,95,0,0.95,D2PL,1649155,0.0000
32,10,100000,10,95,0,0.99,Silo,1312198,0.1092
32,10,100000,10,95,0,0.99,2PL-NoWait,651562,0.1815
32,10,100000,10,95,0,0.99,D2PL,1333030,0.0000
32,10,100000,15,50,0,0,Silo,2222405,0.0104
32,10,100000,15,50,0,0,2PL-NoWait,2079136,0.0165
32,10,100000,15,50,0,0,D2PL,2960858,0.0000
32,10,100000,15,50,0,0.2,Silo,2177985,0.0109
32,10,100000,15,50,0,0.2,2PL-NoWait,2029082,0.0173
32,10,100000,15,50,0,0.2,D2PL,2939201,0.0000
32,10,100000,15,50,0,0.6,Silo,1057075,0.0442
32,10,100000,15,50,0,0.6,2PL-NoWait,885341,0.0763
32,10,100000,15,50,0,0.6,D2PL,2240513,0.0000
32,10,100000,15,50,0,0.8,Silo,414874,0.2987
32,10,100000,15,50,0,0.8,2PL-NoWait,292502,0.5121
32,10,100000,15,50,0,0.8,D2PL,466586,0.0000
32,10,100000,15,50,0,0.9,Silo,284141,0.5780
32,10,100000,15,50,0,0.9,2PL-NoWait,194606,0.6018
32,10,100000,15,50,0,0.9,D2PL,262419,0.0000
32,10,100000,15,50,0,0.95,Silo,232263,0.6415
32,10,100000,15,50,0,0.95,2PL-NoWait,176052,0.5310
32,10,100000,15,50,0,0.95,D2PL,216111,0.0000
32,10,100000,15,50,0,0.99,Silo,205817,0.6535
32,10,100000,15,50,0,0.99,2PL-NoWait,171522,0.4553
32,10,100000,15,50,0,0.99,D2PL,194515,0.0000
32,10,100000,15,95,0,0,Silo,5170684,0.0014
32,10,100000,15,95,0,0,2PL-NoWait,3990798,0.0031
32,10,100000,15,95,0,0,D2PL,3841160,0.0000
32,10,100000,15,95,0,0.2,Silo,5165454,0.0014
32,10,100000,15,95,0,0.2,2PL-NoWait,3979915,0.0032
32,10,100000,15,95,0,0.2,D2PL,3842439,0.0000
32,10,100000,15,95,0,0.6,Silo,3509177,0.0077
32,10,100000,15,95,0,0.6,2PL-NoWait,2349767,0.0172
32,10,100000,15,95,0,0.6,D2PL,3867142,0.0000
32,10,100000,15,95,0,0.8,Silo,1373961,0.0396
32,10,100000,15,95,0,0.8,2PL-NoWait,793785,0.0938
32,10,100000,15,95,0,0.8,D2PL,1710590,0.0000
32,10,100000,15,95,0,0.9,Silo,974913,0.1020
32,10,100000,15,95,0,0.9,2PL-NoWait,480472,0.2013
32,10,100000,15,95,0,0.9,D2PL,985389,0.0000
32,10,100000,15,95,0,0.95,Silo,855166,0.1602
32,10,100000,15,95,0,0.95,2PL-NoWait,400690,0.2692
32,10,100000,15,95,0,0.95,D2PL,760273,0.0000
32,10,100000,15,95,0,0.99,Silo,793288,0.2234
32,10,100000,15,95,0,0.99,2PL-NoWait,357093,0.3176
32,10,100000,15,95,0,0.99,D2PL,656959,0.0000
64,10,1000000,5,50,0,0,Silo,10623028,0.0003
64,10,1000000,5,50,0,0,2PL-NoWait,10602649,0.0007
64,10,1000000,5,50,0,0,D2PL,9444388,0.0000
64,10,1000000,5,50,0,0.2,Silo,10724093,0.0004
64,10,1000000,5,50,0,0.2,2PL-NoWait,10891350,0.0008
64,10,1000000,5,50,0,0.2,D2PL,9509928,0.0000
64,10,1000000,5,50,0,0.6,Silo,9769705,0.0033
64,10,1000000,5,50,0,0.6,2PL-NoWait,9099962,0.0059
64,10,1000000,5,50,0,0.6,D2PL,10298934,0.0000
64,10,1000000,5,50,0,0.8,Silo,3214949,0.0349
64,10,1000000,5,50,0,0.8,2PL-NoWait,2479012,0.0660
64,10,1000000,5,50,0,0.8,D2PL,4741517,0.0000
64,10,1000000,5,50,0,0.9,Silo,1695180,0.1368
64,10,1000000,5,50,0,0.9,2PL-NoWait,1220936,0.2250
64,10,1000000,5,50,0,0.9,D2PL,2122333,0.0000
64,10,1000000,5,50,0,0.95,Silo,1368523,0.3054
64,10,1000000,5,50,0,0.95,2PL-NoWait,943941,0.3725
64,10,1000000,5,50,0,0.95,D2PL,1565432,0.0000
64,10,1000000,5,50,0,0.99,Silo,1167145,0.4546
64,10,1000000,5,50,0,0.99,2PL-NoWait,553042,0.9065
64,10,1000000,5,50,0,0.99,D2PL,1230157,0.0000
64,10,1000000,5,95,0,0,Silo,12376545,0.0000
64,10,1000000,5,95,0,0,2PL-NoWait,11521187,0.0001
64,10,1000000,5,95,0,0,D2PL,10440645,0.0000
64,10,1000000,5,95,0,0.2,Silo,12390039,0.0000
64,10,1000000,5,95,0,0.2,2PL-NoWait,11625275,0.0001
64,10,1000000,5,95,0,0.2,D2PL,10454532,0.0000
64,10,1000000,5,95,0,0.6,Silo,14067875,0.0004
64,10,1000000,5,95,0,0.6,2PL-NoWait,12845656,0.0010
64,10,1000000,5,95,0,0.6,D2PL,11791587,0.0000
64,10,1000000,5,95,0,0.8,Silo,9951376,0.0065
64,10,1000000,5,95,0,0.8,2PL-NoWait,6807309,0.0154
64,10,1000000,5,95,0,0.8,D2PL,12086242,0.0000
64,10,1000000,5,95,0,0.9,Silo,5926406,0.0172
64,10,1000000,5,95,0,0.9,2PL-NoWait,3482146,0.0384
64,10,1000000,5,95,0,0.9,D2PL,5777415,0.0000
64,10,1000000,5,95,0,0.95,Silo,4667937,0.0273
64,10,1000000,5,95,0,0.95,2PL-NoWait,2578853,0.0711
64,10,1000000,5,95,0,0.95,D2PL,4096260,0.0000
64,10,1000000,5,95,0,0.99,Silo,3967887,0.0401
64,10,1000000,5,95,0,0.99,2PL-NoWait,2094232,0.0812
64,10,1000000,5,95,0,0.99,D2PL,3143096,0.0000
64,10,1000000,10,50,0,0,Silo,5125215,0.0014
64,10,1000000,10,50,0,0,2PL-NoWait,5155001,0.0027
64,10,1000000,10,50,0,0,D2PL,4534438,0.0000
64,10,1000000,10,50,0,0.2,Silo,5143338,0.0015
64,10,1000000,10,50,0,0.2,2PL-NoWait,5175569,0.0029
64,10,1000000,10,50,0,0.2,D2PL,4526039,0.0000
64,10,1000000,10,50,0,0.6,Silo,3950061,0.0124
64,10,1000000,10,50,0,0.6,2PL-NoWait,3632326,0.0222
64,10,1000000,10,50,0,0.6,D2PL,4677859,0.0000
64,10,1000000,10,50,0,0.8,Silo,1143065,0.1281
64,10,1000000,10,50,0,0.8,2PL-NoWait,830188,0.2610
64,10,1000000,10,50,0,0.8,D2PL,1148143,0.0000
64,10,1000000,10,50,0,0.9,Silo,649305,0.4517
64,10,1000000,10,50,0,0.9,2PL-NoWait,425653,0.5519
64,10,1000000,10,50,0,0.9,D2PL,541749,0.0000
64,10,1000000,10,50,0,0.95,Silo,512857,0.6345
64,10,1000000,10,50,0,0.95,2PL-NoWait,320697,0.6852
64,10,1000000,10,50,0,0.95,D2PL,362141,0.0000
64,10,1000000,10,50,0,0.99,Silo,418409,0.7167
64,10,1000000,10,50,0,0.99,2PL-NoWait,274049,0.7546
64,10,1000000,10,50,0,0.99,D2PL,311485,0.0000
64,10,1000000,10,95,0,0,Silo,6121048,0.0001
64,10,1000000,10,95,0,0,2PL-NoWait,5641241,0.0004
64,10,1000000,10,95,0,0,D2PL,5065810,0.0000
64,10,1000000,10,95,0,0.2,Silo,6141579,0.0002
64,10,1000000,10,95,0,0.2,2PL-NoWait,5597516,0.0004
64,10,1000000,10,95,0,0.2,D2PL,5043455,0.0000
64,10,1000000,10,95,0,0.6,Silo,6729643,0.0017
64,10,1000000,10,95,0,0.6,2PL-NoWait,5966035,0.0046
64,10,1000000,10,95,0,0.6,D2PL,5682189,0.0000
64,10,1000000,10,95,0,0.8,Silo,3674389,0.0217
64,10,1000000,10,95,0,0.8,2PL-NoWait,2383850,0.0527
64,10,1000000,10,95,0,0.8,D2PL,3625965,0.0000
64,10,1000000,10,95,0,0.9,Silo,2121675,0.0570
64,10,1000000,10,95,0,0.9,2PL-NoWait,1186827,0.1190
64,10,1000000,10,95,0,0.9,D2PL,1725724,0.0000
64,10,1000000,10,95,0,0.95,Silo,1793104,0.1023
64,10,1000000,10,95,0,0.95,2PL-NoWait,885582,0.1705
64,10,1000000,10,95,0,0.95,D2PL,1320138,0.0000
64,10,1000000,10,95,0,0.99,Silo,1663672,0.1667
64,10,1000000,10,95,0,0.99,2PL-NoWait,733832,0.2283
64,10,1000000,10,95,0,0.99,D2PL,1014048,0.0000
64,10,1000000,15,50,0,0,Silo,3277502,0.0031
64,10,1000000,15,50,0,0,2PL-NoWait,3322687,0.0061
64,10,1000000,15,50,0,0,D2PL,2953637,0.0000
64,10,1000000,15,50,0,0.2,Silo,3282541,0.0033
64,10,1000000,15,50,0,0.2,2PL-NoWait,3317034,0.0067
64,10,1000000,15,50,0,0.2,D2PL,2914944,0.0000
64,10,1000000,15,50,0,0.6,Silo,2285049,0.0260
64,10,1000000,15,50,0,0.6,2PL-NoWait,2018673,0.0462
64,10,1000000,15,50,0,0.6,D2PL,2819754,0.0000
64,10,1000000,15,50,0,0.8,Silo,615045,0.2463
64,10,1000000,15,50,0,0.8,2PL-NoWait,429340,0.3849
64,10,1000000,15,50,0,0.8,D2PL,505565,0.0000
64,10,1000000,15,50,0,0.9,Silo,354186,0.6486
64,10,1000000,15,50,0,0.9,2PL-NoWait,219498,0.7554
64,10,1000000,15,50,0,0.9,D2PL,213065,0.0000
64,10,1000000,15,50,0,0.95,Silo,266119,0.7591
64,10,1000000,15,50,0,0.95,2PL-NoWait,162470,0.9372
64,10,1000000,15,50,0,0.95,D2PL,169969,0.0000
64,10,1000000,15,50,0,0.99,Silo,219356,0.8036
64,10,1000000,15,50,0,0.99,2PL-NoWait,146962,0.7760
64,10,1000000,15,50,0,0.99,D2PL,132941,0.0000
64,10,1000000,15,95,0,0,Silo,4052906,0.0003
64,10,1000000,15,95,0,0,2PL-NoWait,3752651,0.0009
64,10,1000000,15,95,0,0,D2PL,3327573,0.0000
64,10,1000000,15,95,0,0.2,Silo,4102167,0.0003
64,10,1000000,15,95,0,0.2,2PL-NoWait,3818653,0.0010
64,10,1000000,15,95,0,0.2,D2PL,3327003,0.0000
64,10,1000000,15,95,0,0.6,Silo,4344657,0.0038
64,10,1000000,15,95,0,0.6,2PL-NoWait,3736392,0.0100
64,10,1000000,15,95,0,0.6,D2PL,3642429,0.0000
64,10,1000000,15,95,0,0.8,Silo,2070929,0.0435
64,10,1000000,15,95,0,0.8,2PL-NoWait,1241004,0.1049
64,10,1000000,15,95,0,0.8,D2PL,1656292,0.0000
